------------------------------------------------------------
 solve vstep=0.1 nsteps=5 elect=1
------------------------------------------------------------
Position (um), Valence Band Potential (eV)
       278.428850682,      -0.997030342702
        278.76552402,      -0.996529340698
       279.102197358,      -0.996028338694
       279.438870696,       -0.99552733669
       279.775544034,      -0.995026334686
       280.112217373,      -0.994525332682
       280.448890711,      -0.994024330678
       280.785564049,      -0.993523328674
       281.122237387,       -0.99302232667
       281.458910725,      -0.992521324666
       281.795584064,      -0.992020322662
       282.132257402,      -0.991519320658
        282.46893074,      -0.991018318654
       282.805604078,       -0.99051731665
       283.142277416,      -0.990016314646
       283.478950755,      -0.989515312642
       283.815624093,      -0.989014310638
       284.152297431,      -0.988513308634
       284.488970769,       -0.98801230663
       284.825644107,      -0.987511304626
       285.162317445,      -0.987010302622
       285.498990784,      -0.986509300618
       285.835664122,      -0.986008298613
        286.17233746,      -0.985507296609
       286.509010798,      -0.985006294605
       286.845684136,      -0.984505292601
       287.182357475,      -0.984004290597
       287.519030813,      -0.983503288593
       287.855704151,      -0.983002286589
       288.192377489,      -0.982501284585
       288.529050827,      -0.982000282581
       288.865724166,      -0.981499280577
       289.202397504,      -0.980998278573
       289.539070842,      -0.980497276569
        289.87574418,      -0.979996274565
       290.212417518,      -0.979495272561
       290.549090857,      -0.978994270557
       290.885764195,      -0.978493268553
       291.222437533,      -0.977992266549
       291.559110871,      -0.977491264545
       291.895784209,      -0.976990262541
       292.232457547,      -0.976489260537
       292.569130886,      -0.975988258533
       292.905804224,      -0.975487256529
       293.242477562,      -0.974986254525
         293.5791509,      -0.974485252521
       293.915824238,      -0.973984250517
       294.252497577,      -0.973483248513
       294.589170915,      -0.972982246509
       294.925844253,      -0.972481244505
       295.262517591,      -0.971980242501
       295.599190929,      -0.971479240497
       295.935864268,      -0.970978238493
       296.272537606,      -0.970477236489
       296.609210944,      -0.969976234485
       296.945884282,      -0.969475232481
        297.28255762,      -0.968974230477
       297.619230958,      -0.968473228473
       297.955904297,      -0.967972226469
       298.292577635,      -0.967471224465
       298.629250973,      -0.966970222461
       298.965924311,      -0.966469220457
       299.302597649,      -0.965968218453
       299.639270988,      -0.965467216449
       299.975944326,      -0.964966214445
       300.312617664,      -0.964465212441
       300.649291002,      -0.963964210437
        300.98596434,      -0.963463208433
       301.322637679,      -0.962962206429
       301.659311017,      -0.962461204425
       301.995984355,      -0.961960202421
       302.332657693,      -0.961459200417
       302.669331031,      -0.960958198413
       303.006004369,      -0.960457196409
       303.342677708,      -0.959956194405
       303.679351046,      -0.959455192401
       304.016024384,      -0.958954190397
       304.352697722,      -0.958453188393
        304.68937106,      -0.957952186389
       305.026044399,      -0.957451184385
       305.362717737,      -0.956950182381
       305.699391075,      -0.956449180377
       306.036064413,      -0.955948178373
       306.372737751,      -0.955447176369
        306.70941109,      -0.954946174365
       307.046084428,      -0.954445172361
       307.382757766,      -0.953944170357
       307.719431104,      -0.953443168353
       308.056104442,      -0.952942166349
        308.39277778,      -0.952441164345
       308.729451119,      -0.951940162341
       309.066124457,      -0.951439160337
       309.402797795,      -0.950938158333
       309.739471133,      -0.950437156329
       310.076144471,      -0.949936154325
        310.41281781,      -0.949435152321
       310.749491148,      -0.948934150317
       311.086164486,      -0.948433148313
       311.422837824,      -0.947932146309
       311.759511162,      -0.947431144305
       312.096184501,      -0.946930142301
       312.432857839,      -0.946429140297
       312.769531177,      -0.945928138293
       313.106204515,      -0.945427136289
       313.442877853,      -0.944926134285
       313.779551191,      -0.944425132281
        314.11622453,      -0.943924130277
       314.452897868,      -0.943423128273
       314.789571206,      -0.942922126269
       315.126244544,      -0.942421124265
       315.462917882,      -0.941920122261
       315.799591221,      -0.941419120257
       316.136264559,      -0.940918118253
       316.472937897,      -0.940417116249
       316.809611235,      -0.939916114245
       317.146284573,      -0.939415112241
       317.482957912,      -0.938914110237
        317.81963125,      -0.938413108233
       318.156304588,      -0.937912106229
       318.492977926,      -0.937411104225
       318.829651264,      -0.936910102221
       319.166324603,      -0.936409100217
       319.502997941,      -0.935908098213
       319.839671279,      -0.935407096209
       320.176344617,      -0.934906094205
       320.513017955,      -0.934405092201
       320.849691293,      -0.933904090197
       321.186364632,      -0.933403088193
        321.52303797,      -0.932902086189
       321.859711308,      -0.932401084185
       322.196384646,      -0.931900082181
       322.533057984,      -0.931399080177
       322.869731323,      -0.930898078173
       323.206404661,      -0.930397076169
       323.543077999,      -0.929896074165
       323.879751337,      -0.929395072161
       324.216424675,      -0.928894070157
       324.553098014,      -0.928393068153
       324.889771352,      -0.927892066149
        325.22644469,      -0.927391064145
       325.563118028,      -0.926890062141
       325.899791366,      -0.926389060137
       326.236464704,      -0.925888058133
       326.573138043,      -0.925387056129
       326.909811381,      -0.924886054125
       327.246484719,      -0.924385052121
       327.583158057,      -0.923884050117
       327.919831395,      -0.923383048112
       328.256504734,      -0.922882046108
       328.593178072,      -0.922381044104
        328.92985141,        -0.9218800421
       329.266524748,      -0.921379040096
       329.603198086,      -0.920878038092
       329.939871425,      -0.920377036088
       330.276544763,      -0.919876034084
       330.613218101,       -0.91937503208
       330.949891439,      -0.918874030076
       331.286564777,      -0.918373028072
       331.623238115,      -0.917872026068
       331.959911454,      -0.917371024064
       332.296584792,       -0.91687002206
        332.63325813,      -0.916369020056
       332.969931468,      -0.915868018052
       333.306604806,      -0.915367016048
       333.643278145,      -0.914866014044
       333.979951483,       -0.91436501204
       334.316624821,      -0.913864010036
       334.653298159,      -0.913363008032
       334.989971497,      -0.912862006028
       335.326644836,      -0.912361004024
       335.663318174,       -0.91186000202
       335.999991512,      -0.911359000016

