------------------------------------------------------------
 solve init
------------------------------------------------------------
Position (um), Quasi Fermi Level (eV)
       31.6472937897,    9.18412042522e-17
       31.9839671279,    9.18412042522e-17
       32.3206404661,    9.18412042522e-17
       32.6573138043,    9.18412042522e-17
       32.9939871425,    9.18412042522e-17
       33.3306604806,    9.18412042522e-17
       33.6673338188,    9.18412042522e-17
        34.004007157,    9.18412042522e-17
       34.3406804952,    9.18412042522e-17
       34.6773538334,    9.18412042522e-17
       35.0140271716,    9.18412042522e-17
       35.3507005098,    9.18412042522e-17
        35.687373848,    9.18412042522e-17
       36.0240471861,    9.18412042522e-17
       36.3607205243,    9.18412042522e-17
       36.6973938625,    9.18412042522e-17
       37.0340672007,    9.18412042522e-17
       37.3707405389,    9.18412042522e-17
       37.7074138771,    9.18412042522e-17
       38.0440872153,    9.18412042522e-17
       38.3807605535,    9.18412042522e-17
       38.7174338917,    9.18412042522e-17
       39.0541072298,    9.18412042522e-17
        39.390780568,    9.18412042522e-17
       39.7274539062,    9.18412042522e-17
       40.0641272444,    9.18412042522e-17
       40.4008005826,    9.18412042522e-17
       40.7374739208,    9.18412042522e-17
        41.074147259,    9.18412042522e-17
       41.4108205972,    9.18412042522e-17
       41.7474939353,    9.18412042522e-17
       42.0841672735,    9.18412042522e-17
       42.4208406117,    9.18412042522e-17
       42.7575139499,    9.18412042522e-17
       43.0941872881,    9.18412042522e-17
       43.4308606263,    9.18412042522e-17
       43.7675339645,    9.18412042522e-17
       44.1042073027,    9.18412042522e-17
       44.4408806409,    9.18412042522e-17
        44.777553979,    9.18412042522e-17
       45.1142273172,    9.18412042522e-17
       45.4509006554,    9.18412042522e-17
       45.7875739936,    9.18412042522e-17
       46.1242473318,    9.18412042522e-17
         46.46092067,    9.18412042522e-17
       46.7975940082,    9.18412042522e-17
       47.1342673464,    9.18412042522e-17
       47.4709406846,    9.18412042522e-17
       47.8076140227,    9.18412042522e-17
       48.1442873609,    9.18412042522e-17
       48.4809606991,    9.18412042522e-17
       48.8176340373,    9.18412042522e-17
       49.1543073755,    9.18412042522e-17
       49.4909807137,    9.18412042522e-17
       49.8276540519,    9.18412042522e-17
       50.1643273901,    9.18412042522e-17
       50.5010007282,    9.18412042522e-17
       50.8376740664,    9.18412042522e-17
       51.1743474046,    9.18412042522e-17
       51.5110207428,    9.18412042522e-17
        51.847694081,    9.18412042522e-17
       52.1843674192,    9.18412042522e-17
       52.5210407574,    9.18412042522e-17
       52.8577140956,    9.18412042522e-17
       53.1943874338,    9.18412042522e-17
       53.5310607719,    9.18412042522e-17
       53.8677341101,    9.18412042522e-17
       54.2044074483,    9.18412042522e-17
       54.5410807865,    9.18412042522e-17
       54.8777541247,    9.18412042522e-17
       55.2144274629,    9.18412042522e-17
       55.5511008011,    9.18412042522e-17
       55.8877741393,    9.18412042522e-17
       56.2244474774,    9.18412042522e-17
       56.5611208156,    9.18412042522e-17
       56.8977941538,    9.18412042522e-17
        57.234467492,    9.18412042522e-17
       57.5711408302,    9.18412042522e-17
       57.9078141684,    9.18412042522e-17
       58.2444875066,    9.18412042522e-17
       58.5811608448,    9.18412042522e-17
        58.917834183,    9.18412042522e-17
       59.2545075211,    9.18412042522e-17
       59.5911808593,    9.18412042522e-17
       59.9278541975,    9.18412042522e-17
       60.2645275357,    9.18412042522e-17
       60.6012008739,    9.18412042522e-17
       60.9378742121,    9.18412042522e-17
       61.2745475503,    9.18412042522e-17
       61.6112208885,    9.18412042522e-17
       61.9478942266,    9.18412042522e-17
       62.2845675648,    9.18412042522e-17
        62.621240903,    9.18412042522e-17
       62.9579142412,    9.18412042522e-17
       63.2945875794,    9.18412042522e-17
       63.6312609176,    9.18412042522e-17
       63.9679342558,    9.18412042522e-17
        64.304607594,    9.18412042522e-17
       64.6412809322,    9.18412042522e-17
       64.9779542703,    9.18412042522e-17
       65.3146276085,    9.18412042522e-17
       65.6513009467,    9.18412042522e-17
       65.9879742849,    9.18412042522e-17
       66.3246476231,    9.18412042522e-17
       66.6613209613,    9.18412042522e-17
       66.9979942995,    9.18412042522e-17
       67.3346676377,    9.18412042522e-17
       67.6713409758,    9.18412042522e-17
        68.008014314,    9.18412042522e-17
       68.3446876522,    9.18412042522e-17
